frame_number,frame_size,frame_area,position,class_id,class_name,score,bbox,speed,area,area_relative,object_id,x_position,y_position,final_class,final_class_name,label
465,"(1920, 1080)",2073600,"(406, 986)",2,Drone,0.7125397324562073,"[358.9281005859375, 961.8106689453125, 454.85711669921875, 1011.7906494140625]",42.38402284834451,4794.530351728201,0.002312177060054109,0,406,986,5,Military_Aircraft,0 Military_Aircraft
466,"(1920, 1080)",2073600,"(399, 985)",2,Drone,0.6722694039344788,"[352.96240234375, 962.7828369140625, 446.019775390625, 1008.3248901367188]",211.92011424172253,4238.023836061358,0.002043800075261072,0,399,985,5,Military_Aircraft,0 Military_Aircraft
467,"(1920, 1080)",2073600,"(407, 988)",2,Drone,0.6936072707176208,"[358.52203369140625, 963.0222473144531, 456.29180908203125, 1013.7765808105469]",256.0640483112147,4962.239786013961,0.002393055452360128,0,407,988,5,Military_Aircraft,0 Military_Aircraft
468,"(1920, 1080)",2073600,"(401, 987)",2,Drone,0.6833787560462952,"[353.5450439453125, 964.9784851074219, 449.7633056640625, 1010.7151184082031]",182.30057533361295,4400.699353069067,0.002122250845422968,0,401,987,5,Military_Aircraft,0 Military_Aircraft
469,"(1920, 1080)",2073600,"(400, 988)",2,Drone,0.6250728964805603,"[350.001708984375, 965.1195068359375, 450.05322265625, 1012.1593017578125]",42.38402284834451,4706.402684748173,0.0022696772206540184,0,400,988,5,Military_Aircraft,0 Military_Aircraft
470,"(1920, 1080)",2073600,"(407, 989)",2,Drone,0.6168558597564697,"[360.0128173828125, 965.0514526367188, 454.0042724609375, 1013.7622680664062]",211.92011424172253,4578.400420278311,0.0022079477335447103,0,407,989,5,Military_Aircraft,0 Military_Aircraft
471,"(1920, 1080)",2073600,"(396, 988)",2,Drone,0.7282996773719788,"[350.442138671875, 966.736572265625, 442.636474609375, 1009.7393188476562]",331.02980071490293,3964.609664618969,0.00191194524721208,0,396,988,5,Military_Aircraft,0 Military_Aircraft
472,"(1920, 1080)",2073600,"(401, 988)",2,Drone,0.7183472514152527,"[348.2157897949219, 960.6491088867188, 453.9220275878906, 1017.2777709960938]",149.85014985014985,5986.002822831273,0.0028867683366277357,0,401,988,5,Military_Aircraft,0 Military_Aircraft
473,"(1920, 1080)",2073600,"(403, 989)",2,Drone,0.6521520018577576,"[355.5589904785156, 962.987548828125, 450.7846374511719, 1015.6131591796875]",67.015024300693,5011.307793058455,0.0024167186502018012,0,403,989,5,Military_Aircraft,0 Military_Aircraft
474,"(1920, 1080)",2073600,"(396, 989)",2,Drone,0.6016323566436768,"[344.0528869628906, 960.7152709960938, 448.6736755371094, 1017.3450317382812]",209.7902097902098,5924.6502256169915,0.0028571808572612806,0,396,989,5,Military_Aircraft,0 Military_Aircraft
475,"(1920, 1080)",2073600,"(404, 991)",2,Drone,0.56318199634552,"[355.61083984375, 966.9430541992188, 453.26275634765625, 1015.6107177734375]",247.13919833872092,4752.490619789809,0.0022919032695745607,0,404,991,5,Military_Aircraft,0 Military_Aircraft
476,"(1920, 1080)",2073600,"(396, 990)",2,Drone,0.605882465839386,"[349.87628173828125, 968.7960205078125, 443.92120361328125, 1012.6807861328125]",241.62610634261387,4127.139354705811,0.0019903256918913054,0,396,990,5,Military_Aircraft,0 Military_Aircraft
477,"(1920, 1080)",2073600,"(396, 991)",0,Bird,0.5601406097412109,"[343.1261901855469, 962.6343383789062, 449.1541442871094, 1019.6914672851562]",29.97002997002997,6049.65064483881,0.0029174626952347656,0,396,991,5,Military_Aircraft,0 Military_Aircraft
478,"(1920, 1080)",2073600,"(400, 991)",2,Drone,0.5169708728790283,"[350.4173583984375, 964.24169921875, 450.8313903808594, 1019.5538330078125]",119.88011988011988,5554.1143713109195,0.0026784887978929975,0,400,991,5,Military_Aircraft,0 Military_Aircraft
479,"(1920, 1080)",2073600,"(391, 991)",2,Drone,0.6174806356430054,"[344.8924560546875, 969.081787109375, 437.465087890625, 1014.5008544921875]",269.7302697302697,4204.562603160739,0.0020276632924193377,0,391,991,5,Military_Aircraft,0 Military_Aircraft
480,"(1920, 1080)",2073600,"(396, 992)",2,Drone,0.6724496483802795,"[346.1978759765625, 969.2105102539062, 447.0911865234375, 1016.6954956054688]",152.8177676401434,4790.917373389006,0.0023104346900988644,0,396,992,5,Military_Aircraft,0 Military_Aircraft
481,"(1920, 1080)",2073600,"(395, 994)",2,Drone,0.7410110235214233,"[348.90045166015625, 972.1298828125, 442.17926025390625, 1017.4642333984375]",67.015024300693,4228.734211027622,0.00203932012491687,0,395,994,5,Military_Aircraft,0 Military_Aircraft
482,"(1920, 1080)",2073600,"(388, 992)",5,Military_Aircraft,0.38644030690193176,"[343.0393371582031, 973.4784545898438, 434.8664245605469, 1012.208740234375]",218.1851115668487,3556.4893249981105,0.001715127953799243,0,388,992,5,Military_Aircraft,0 Military_Aircraft
483,"(1920, 1080)",2073600,"(393, 994)",0,Bird,0.503163754940033,"[343.4700622558594, 965.5431518554688, 443.08282470703125, 1023.7798461914062]",161.39355066337174,5801.117998827249,0.0027976070596196223,0,393,994,5,Military_Aircraft,0 Military_Aircraft
484,"(1920, 1080)",2073600,"(392, 994)",0,Bird,0.6330808997154236,"[340.8522033691406, 966.5999145507812, 443.32232666015625, 1023.2294921875]",29.97002997002997,5802.839802352712,0.002798437404683985,0,392,994,5,Military_Aircraft,0 Military_Aircraft
485,"(1920, 1080)",2073600,"(388, 996)",5,Military_Aircraft,0.621073842048645,"[341.9140625, 978.6227111816406, 435.2119140625, 1014.4244079589844]",134.030048601386,3340.221391618252,0.0016108320754331846,0,388,996,5,Military_Aircraft,0 Military_Aircraft
486,"(1920, 1080)",2073600,"(394, 999)",2,Drone,0.5236443281173706,"[348.020751953125, 976.2265930175781, 440.40673828125, 1022.9640197753906]",201.045072902079,4317.883269459009,0.0020823125334968216,0,394,999,5,Military_Aircraft,0 Military_Aircraft
487,"(1920, 1080)",2073600,"(381, 998)",2,Drone,0.5313358306884766,"[337.29486083984375, 978.4657592773438, 426.25518798828125, 1018.5862426757812]",390.76138292922974,3569.1313284784555,0.0017212245989961688,0,381,998,5,Military_Aircraft,0 Military_Aircraft
488,"(1920, 1080)",2073600,"(390, 998)",2,Drone,0.6940308809280396,"[340.3644714355469, 974.5866088867188, 440.1109924316406, 1022.4630737304688]",269.7302697302697,4775.510805755854,0.0023030048253066425,0,390,998,5,Military_Aircraft,0 Military_Aircraft
489,"(1920, 1080)",2073600,"(389, 999)",2,Drone,0.5646182298660278,"[340.36785888671875, 972.93896484375, 439.1584167480469, 1025.39208984375]",42.38402284834451,5181.873480319977,0.0024989744793209763,0,389,999,5,Military_Aircraft,0 Military_Aircraft
490,"(1920, 1080)",2073600,"(384, 1000)",0,Bird,0.5163282155990601,"[332.88427734375, 970.9224243164062, 435.175048828125, 1030.1312255859375]",152.8177676401434,6056.5139605253935,0.0029207725504076937,0,384,1000,5,Military_Aircraft,0 Military_Aircraft
491,"(1920, 1080)",2073600,"(387, 1000)",0,Bird,0.5858958959579468,"[335.9351806640625, 972.1719360351562, 439.4387512207031, 1029.7547607421875]",89.91008991008991,5960.027959914878,0.0028742418788169745,0,387,1000,5,Military_Aircraft,0 Military_Aircraft
492,"(1920, 1080)",2073600,"(381, 1002)",2,Drone,0.6344680190086365,"[335.66412353515625, 980.4995727539062, 427.65264892578125, 1025.022216796875]",189.54711249760516,4095.5723720043898,0.001975102417054586,0,381,1002,5,Military_Aircraft,0 Military_Aircraft
493,"(1920, 1080)",2073600,"(387, 1002)",0,Bird,0.6637841463088989,"[336.3447570800781, 974.319091796875, 437.73431396484375, 1030.383056640625]",179.82017982017982,5684.300552710891,0.0027412714856823355,0,387,1002,5,Military_Aircraft,0 Military_Aircraft
494,"(1920, 1080)",2073600,"(388, 1006)",2,Drone,0.6796490550041199,"[341.72802734375, 982.6178588867188, 434.532470703125, 1030.7601928710938]",123.56959916936046,4467.822507441044,0.0021546211937890835,0,388,1006,5,Military_Aircraft,0 Military_Aircraft
495,"(1920, 1080)",2073600,"(377, 1005)",2,Drone,0.7461225390434265,"[330.5771484375, 981.9948120117188, 424.3929443359375, 1029.0103149414062]",331.02980071490293,4410.796826913953,0.002127120383349707,0,377,1005,5,Military_Aircraft,0 Military_Aircraft
496,"(1920, 1080)",2073600,"(383, 1005)",2,Drone,0.7379117012023926,"[331.8697509765625, 978.7939453125, 436.03857421875, 1032.7435302734375]",179.82017982017982,5619.8647797852755,0.002710197135313115,0,383,1005,5,Military_Aircraft,0 Military_Aircraft
497,"(1920, 1080)",2073600,"(382, 1008)",2,Drone,0.6699213981628418,"[336.4715881347656, 985.9889526367188, 429.4138488769531, 1031.8804321289062]",94.77355624880258,4265.257852807641,0.0020569337638925737,0,382,1008,5,Military_Aircraft,0 Military_Aircraft
498,"(1920, 1080)",2073600,"(380, 1007)",0,Bird,0.639018177986145,"[330.9845275878906, 980.0339965820312, 429.697265625, 1035.2666015625]",67.015024300693,5452.161666544154,0.0026293217913503832,0,380,1007,5,Military_Aircraft,0 Military_Aircraft
499,"(1920, 1080)",2073600,"(383, 1010)",2,Drone,0.592199444770813,"[334.97735595703125, 986.2453002929688, 432.8504638671875, 1034.754638671875]",127.1520685450335,4747.7597098089755,0.0022896217736347296,0,383,1010,5,Military_Aircraft,0 Military_Aircraft
500,"(1920, 1080)",2073600,"(380, 1011)",0,Bird,0.49274158477783203,"[331.8555908203125, 984.1331176757812, 428.55029296875, 1037.936279296875]",94.77355624880258,5202.480687595904,0.002508912368632284,0,380,1011,5,Military_Aircraft,0 Military_Aircraft
501,"(1920, 1080)",2073600,"(379, 1011)",0,Bird,0.4504050314426422,"[326.7028503417969, 982.8967895507812, 431.30743408203125, 1040.8011474609375]",29.97002997002997,6057.061255937442,0.0029210364853093375,0,379,1011,5,Military_Aircraft,0 Military_Aircraft
502,"(1920, 1080)",2073600,"(383, 1014)",2,Drone,0.6161829233169556,"[337.6092529296875, 992.3287658691406, 429.92120361328125, 1037.4961242675781]",149.85014985014985,4169.4869609847665,0.00201074795572182,0,383,1014,5,Military_Aircraft,0 Military_Aircraft
503,"(1920, 1080)",2073600,"(373, 1013)",2,Drone,0.7465986013412476,"[326.65179443359375, 991.0012817382812, 421.07220458984375, 1036.5785522460938]",301.19507356006665,4303.424575150013,0.0020753397835407083,0,373,1013,5,Military_Aircraft,0 Military_Aircraft
504,"(1920, 1080)",2073600,"(348, 1023)",0,Bird,0.6822525262832642,"[287.978759765625, 989.5828857421875, 409.6329345703125, 1057.9248046875]",806.9677533168588,8314.079753860831,0.004009490622039367,0,348,1023,5,Military_Aircraft,0 Military_Aircraft
505,"(1920, 1080)",2073600,"(347, 1027)",0,Bird,0.531899631023407,"[286.89471435546875, 995.0482177734375, 408.4371643066406, 1060.651611328125]",123.56959916936046,7973.597177747637,0.0038452918488366306,0,347,1027,5,Military_Aircraft,0 Military_Aircraft
506,"(1920, 1080)",2073600,"(336, 1028)",0,Bird,0.5193040370941162,"[276.79632568359375, 995.1593627929688, 396.3013000488281, 1061.0728759765625]",331.02980071490293,7876.992703327909,0.0037987040428857587,0,336,1028,5,Military_Aircraft,0 Military_Aircraft
507,"(1920, 1080)",2073600,"(339, 1031)",3,Helicopter,0.7017172574996948,"[278.49371337890625, 1000.0675659179688, 400.67523193359375, 1063.8441772460938]",127.1520685450335,7792.323220342398,0.003757871923390431,0,339,1031,5,Military_Aircraft,0 Military_Aircraft
508,"(1920, 1080)",2073600,"(329, 1033)",0,Bird,0.5853777527809143,"[267.4586181640625, 999.948486328125, 392.3085021972656, 1067.8140869140625]",305.6355352802868,8473.012362997979,0.004086136363328501,0,329,1033,5,Military_Aircraft,0 Military_Aircraft
509,"(1920, 1080)",2073600,"(328, 1035)",0,Bird,0.677131712436676,"[263.7420959472656, 1001.2977905273438, 392.8876037597656, 1069.355712890625]",67.015024300693,8789.374944269657,0.0042387031945744875,0,328,1035,5,Military_Aircraft,0 Military_Aircraft
510,"(1920, 1080)",2073600,"(331, 1039)",3,Helicopter,0.7738737463951111,"[269.9152526855469, 1006.3013610839844, 393.0307922363281, 1072.4864807128906]",149.85014985014985,8148.416713345796,0.00392959910944531,0,331,1039,5,Military_Aircraft,0 Military_Aircraft
511,"(1920, 1080)",2073600,"(320, 1039)",0,Bird,0.5702219605445862,"[258.59100341796875, 1005.04248046875, 382.3208312988281, 1073.10205078125]",329.6703296703297,8420.998920410872,0.0040610527201055515,0,320,1039,5,Military_Aircraft,0 Military_Aircraft
512,"(1920, 1080)",2073600,"(324, 1040)",3,Helicopter,0.8362796306610107,"[256.5020751953125, 1003.8435363769531, 391.621337890625, 1078.1341247558594]",123.56959916936046,10038.089526958764,0.004840899656133663,0,324,1040,5,Military_Aircraft,0 Military_Aircraft
513,"(1920, 1080)",2073600,"(324, 1044)",3,Helicopter,0.8166711926460266,"[261.2297668457031, 1010.857666015625, 386.9028625488281, 1077.70556640625]",119.88011988011988,8400.982583343983,0.004051399779776226,0,324,1044,5,Military_Aircraft,0 Military_Aircraft
514,"(1920, 1080)",2073600,"(312, 1043)",3,Helicopter,0.7024385929107666,"[248.1542205810547, 1011.1495971679688, 376.19781494140625, 1075.6565551757812]",360.8869504133555,8259.702764572576,0.003983267151124892,0,312,1043,5,Military_Aircraft,0 Military_Aircraft
515,"(1920, 1080)",2073600,"(321, 1047)",3,Helicopter,0.7602503895759583,"[254.3062744140625, 1012.2115783691406, 389.407470703125, 1082.9857482910156]",295.17056349039274,9561.675022810698,0.004611147291093122,0,321,1047,5,Military_Aircraft,0 Military_Aircraft
516,"(1920, 1080)",2073600,"(314, 1047)",2,Drone,0.5702337026596069,"[246.05996704101562, 1012.9411010742188, 381.96588134765625, 1081.898193359375]",209.7902097902098,9371.676674941555,0.0045195200014185736,0,314,1047,5,Military_Aircraft,0 Military_Aircraft
517,"(1920, 1080)",2073600,"(311, 1047)",3,Helicopter,0.7294296622276306,"[242.6339874267578, 1012.2222290039062, 380.70330810546875, 1082.6293334960938]",89.91008991008991,9721.061088191345,0.00468801171305524,0,311,1047,5,Military_Aircraft,0 Military_Aircraft
518,"(1920, 1080)",2073600,"(318, 1053)",3,Helicopter,0.8015055656433105,"[252.9182586669922, 1018.2001342773438, 383.84454345703125, 1087.7999877929688]",276.3100236950915,9112.45024273172,0.0043945072544038,0,318,1053,5,Military_Aircraft,0 Military_Aircraft
519,"(1920, 1080)",2073600,"(303, 1053)",0,Bird,0.6295824646949768,"[235.6603546142578, 1015.7916870117188, 371.9916687011719, 1091.2523193359375]",449.55044955044957,10287.647166590206,0.004961249598085555,0,303,1053,5,Military_Aircraft,0 Military_Aircraft
520,"(1920, 1080)",2073600,"(307, 1055)",3,Helicopter,0.7509726881980896,"[235.42022705078125, 1017.8807373046875, 378.75616455078125, 1092.4404907226562]",134.030048601386,10687.09215593338,0.005153883177051206,0,307,1055,5,Military_Aircraft,0 Military_Aircraft
521,"(1920, 1080)",2073600,"(309, 1058)",3,Helicopter,0.8270643949508667,"[241.94873046875, 1021.7030944824219, 376.34698486328125, 1094.9548645019531]",108.05847978413554,9844.910021934658,0.004747738243602748,0,309,1058,5,Military_Aircraft,0 Military_Aircraft
522,"(1920, 1080)",2073600,"(295, 1058)",3,Helicopter,0.7826796174049377,"[226.75338745117188, 1023.4417114257812, 363.8477478027344, 1093.4434204101562]",419.5804195804196,9596.839516729116,0.004628105476817668,0,295,1058,5,Military_Aircraft,0 Military_Aircraft
523,"(1920, 1080)",2073600,"(306, 1060)",0,Bird,0.6598833203315735,"[229.7097930908203, 1021.1240844726562, 383.9244689941406, 1100.7093505859375]",335.075121503465,12273.216020339169,0.005918796306104923,0,306,1060,5,Military_Aircraft,0 Military_Aircraft
524,"(1920, 1080)",2073600,"(301, 1061)",3,Helicopter,0.6796363592147827,"[235.4185791015625, 1026.4224243164062, 367.79296875, 1096.3419799804688]",152.8177676401434,9255.558505520225,0.004463521655825726,0,301,1061,5,Military_Aircraft,0 Military_Aircraft
525,"(1920, 1080)",2073600,"(298, 1060)",3,Helicopter,0.6958527565002441,"[224.81851196289062, 1023.3453369140625, 371.9615783691406, 1097.2415771484375]",94.77355624880258,10873.319383978844,0.005243691832551526,0,298,1060,5,Military_Aircraft,0 Military_Aircraft
526,"(1920, 1080)",2073600,"(306, 1065)",3,Helicopter,0.8017420768737793,"[234.18370056152344, 1027.6606750488281, 378.2825927734375, 1103.4983215332031]",282.73669726443364,10928.120846357197,0.005270120006923802,0,306,1065,5,Military_Aircraft,0 Military_Aircraft
527,"(1920, 1080)",2073600,"(294, 1064)",0,Bird,0.5400548577308655,"[221.91714477539062, 1025.348388671875, 367.04364013671875, 1103.7821044921875]",360.8869504133555,11382.81029516831,0.005489395396975458,0,294,1064,5,Military_Aircraft,0 Military_Aircraft
528,"(1920, 1080)",2073600,"(301, 1064)",3,Helicopter,0.7790176272392273,"[225.72210693359375, 1022.7088623046875, 377.37725830078125, 1105.420654296875]",209.7902097902098,12543.669334426522,0.006049223251556,0,301,1064,5,Military_Aircraft,0 Military_Aircraft
529,"(1920, 1080)",2073600,"(306, 1067)",3,Helicopter,0.8225563168525696,"[236.390380859375, 1027.23388671875, 377.58331298828125, 1108.534423828125]",174.7538030423167,11479.061218127608,0.00553581270164333,0,306,1067,5,Military_Aircraft,0 Military_Aircraft
530,"(1920, 1080)",2073600,"(296, 1066)",0,Bird,0.6515375375747681,"[219.85816955566406, 1025.111572265625, 373.6338806152344, 1107.825439453125]",301.19507356006665,12719.383741244674,0.00613396206657247,0,296,1066,5,Military_Aircraft,0 Military_Aircraft
531,"(1920, 1080)",2073600,"(305, 1067)",3,Helicopter,0.7680853009223938,"[228.00587463378906, 1024.33056640625, 383.655029296875, 1110.276611328125]",271.39016398014235,13377.429238725454,0.006451306538737198,0,305,1067,5,Military_Aircraft,0 Military_Aircraft
532,"(1920, 1080)",2073600,"(300, 1069)",3,Helicopter,0.7040995359420776,"[230.82958984375, 1030.7875366210938, 370.65740966796875, 1107.7349243164062]",161.39355066337174,10759.385462604463,0.005188746847320825,0,300,1069,5,Military_Aircraft,0 Military_Aircraft
533,"(1920, 1080)",2073600,"(299, 1070)",3,Helicopter,0.6835461258888245,"[227.60777282714844, 1036.6263732910156, 370.617431640625, 1103.8857116699219]",42.38402284834451,9618.735033587553,0.004638664657401405,0,299,1070,5,Military_Aircraft,0 Military_Aircraft
534,"(1920, 1080)",2073600,"(310, 1069)",3,Helicopter,0.806859016418457,"[236.14402770996094, 1026.4513549804688, 385.746337890625, 1112.7405395507812]",331.02980071490293,12909.061355324462,0.006225434681387183,0,310,1069,5,Military_Aircraft,0 Military_Aircraft
